"id","kecamatan_id","kelurahan","kd_pos"
"801","34","Teuladan","23952"
"802","35","Deah Mamplam","23353"
"803","35","Lamsenia (Lamseunia)","23353"
"804","35","Layeun","23353"
"805","35","Meunasah Bak Ue","23353"
"806","35","Meunasah Mesjid (Mesjid Leupung)","23353"
"807","35","Pulot","23353"
"808","36","Ateuk Paya","23353"
"809","36","Kueh","23353"
"810","36","Lam Ateuk","23353"
"811","36","Lam Cok","23353"
"812","36","Lam Gaboh","23353"
"813","36","Lam Kruet","23353"
"814","36","Lambaro Kueh","23353"
"815","36","Lambaro Seubun","23353"
"816","36","Lampaya","23354"
"817","36","Meunasah Balee Lamlhom","23353"
"818","36","Meunasah Baro Lam Puuk","23353"
"819","36","Meunasah Baro Lamlhom","23353"
"820","36","Meunasah Beutong","23353"
"821","36","Meunasah Blang","23353"
"822","36","Meunasah Cut","23353"
"823","36","Meunasah Karieng","23353"
"824","36","Meunasah Lam Girek","23353"
"825","36","Meunasah Manyang","23353"
"826","36","Meunasah Mesjid Lamlhom","23353"
"827","36","Meunasah Mon Cut","23353"
"828","36","Mnsh Mesjid Lam Puuk","23353"
"829","36","Mon Ikeun","23353"
"830","36","Naga Umbang","23353"
"831","36","Nusa","23353"
"832","36","Seubun Ayon","23353"
"833","36","Seubun Keutapang","23353"
"834","36","Tanjong","23353"
"835","36","Weu Raya","23353"
"836","37","Baroh Blang Mee","23354"
"837","37","Baroh Genteut","23354"
"838","37","Baroh Krueng Kala","23354"
"839","37","Birek","23354"
"840","37","Cot","23354"
"841","37","Cundin","23354"
"842","37","Gapuy","23354"
"843","37","Glee Bruek","23354"
"844","37","Jantang","23354"
"845","37","Kareung","23354"
"846","37","Keutapang","23354"
"847","37","Lam Griheu","23354"
"848","37","Lam Juhang","23354"
"849","37","Lam Kuta Blang Mee","23354"
"850","37","Lam Sujen","23354"
"851","37","Meunasah Krueng Kala","23354"
"852","37","Meunasah Lhok","23354"
"853","37","Mon Mata","23354"
"854","37","Paroy","23354"
"855","37","Pasie","23354"
"856","37","Pudeng","23354"
"857","37","Saney","23354"
"858","37","Sengko Meulat","23354"
"859","37","Teungoh Blang Mee","23354"
"860","37","Teungoh Geunteut","23354"
"861","37","Tunong Krueng Kala","23354"
"862","37","Umong Seurebee","23354"
"863","37","Utamong","23354"
"864","38","Alue","23362"
"865","38","Atong","23362"
"866","38","Bak Cirih","23362"
"867","38","Bak Dilib","23362"
"868","38","Bira Cot","23362"
"869","38","Bira Lhok","23362"
"870","38","Bung Daroh","23362"
"871","38","Bung Raya","23362"
"872","38","Bung Tujuh","23362"
"873","38","Cot Lampoh Soh","23362"
"874","38","Cot Lhok","23362"
"875","38","Cot Seunong","23362"
"876","38","Dayah Daboh","23362"
"877","38","Empee Tunong","23362"
"878","38","Gampong Baroh","23362"
"879","38","Lam Nga","23362"
"880","38","Lam Raya","23362"
"881","38","Lamme Garot","23362"
"882","38","Lampaseh Krueng","23362"
"883","38","Lampaseh Lhok","23362"
"884","38","Mata Ie","23362"
"885","38","Meunasah Tutong","23362"
"886","38","Mon Ara","23362"
"887","38","Peurumping","23362"
"888","38","Peyeung Datu","23362"
"889","38","Piyeng Kuweu","23362"
"890","38","Piyeung Lhang","23362"
"891","38","Piyeung Manee","23362"
"892","38","Reudeup","23362"
"893","38","Seuban Cot","23362"
"894","38","Seuban Lhok","23362"
"895","38","Seumeut","23362"
"896","38","Teubang Phui Baro","23362"
"897","38","Teubang Phui Mesjid","23362"
"898","38","Ulee Lhat","23362"
"899","38","Warabo","23362"
"900","38","Weu Bada","23362"
"901","38","Weu Krueng","23362"
"902","38","Wue Lhok","23362"
"903","39","Beurandeh","23381"
"904","39","Durung","23381"
"905","39","Gampong Baro","23381"
"906","39","Ie Seu Um","23381"
"907","39","Ladong","23381"
"908","39","Lam Reh","23381"
"909","39","Lamnga","23381"
"910","39","Meunasah Keudee","23381"
"911","39","Meunasah Kulam","23381"
"912","39","Meunasah Mon","23381"
"913","39","Neuheun","23381"
"914","39","Paya Kameng","23381"
"915","39","Ruyung","23381"
"916","40","Ajuen","23351"
"917","40","Beuradeun","23351"
"918","40","Gampong Baro","23351"
"919","40","Gurah","23351"
"920","40","Keuneu Ue","23351"
"921","40","Lam Awe","23351"
"922","40","Lam Geu Eu","23351"
"923","40","Lam Hasan","23351"
"924","40","Lam Isek","23351"
"925","40","Lam Lumpu","23351"
"926","40","Lam Manyang","23351"
"927","40","Lam Rukam","23351"
"928","40","Lambadeuk","23351"
"929","40","Lambaro Nejid","23351"
"930","40","Lamguron","23351"
"931","40","Lamkeumok","23351"
"932","40","Lampageu","23351"
"933","40","Lampisang","23351"
"934","40","Lamteh","23351"
"935","40","Lamteungoh","23351"
"936","40","Lamtutui","23351"
"937","40","Meunasah Tuha","23351"
"938","40","Paya Tieng","23351"
"939","40","Pulo Bunta","23351"
"940","40","Rima Jeuneu","23351"
"941","40","Rima Keuneurom","23351"
"942","41","Alue Raya","23391"
"943","41","Alue Reuyeueng (Riyeung)","23391"
"944","41","Blang Situngkoh","23391"
"945","41","Deudap","23391"
"946","41","Gugob","23391"
"947","41","Lampuyang","23391"
"948","41","Lamteng","23391"
"949","41","Lapeng","23391"
"950","41","Lhoh","23391"
"951","41","Melingge","23391"
"952","41","Paloh","23391"
"953","41","Pasi Janeng","23391"
"954","41","Rabo","23391"
"955","41","Rinon","23391"
"956","41","Seurapong","23391"
"957","41","Teunom","23391"
"958","41","Ulee Paya","23391"
"959","42","Alue Gintong","23951"
"960","42","Alue Rindang","23951"
"961","42","Ateuk","23951"
"962","42","Ayon","23951"
"963","42","Bak Aghu","23951"
"964","42","Bak Seutui","23951"
"965","42","Batee Lhee","23951"
"966","42","Bayu","23951"
"967","42","Beureunut","23951"
"968","42","Blang Tingkeum","23951"
"969","42","Buga","23951"
"970","42","Capeung Baroh","23951"
"971","42","Capeung Dayah","23951"
"972","42","Data Gaseu/Gaseue","23951"
"973","42","Iboih/Iboh Tanjong","23951"
"974","42","Iboih/Iboh Tunong","23951"
"975","42","Jawie","23951"
"976","42","Jeumpa","23951"
"977","42","Kampong/Gampong Raya","23951"
"978","42","Kayee Adang","23951"
"979","42","Keunaloi","23951"
"980","42","Lam Apeng","23951"
"981","42","Lambada","23951"
"982","42","Lamcarak","23951"
"983","42","Lamjruen","23951"
"984","42","Lamkuk","23951"
"985","42","Lampanah","23951"
"986","42","Lampante","23951"
"987","42","Lampisang Dayah","23951"
"988","42","Lampisang Teungoh","23951"
"989","42","Lampisang Tunong","23951"
"990","42","Lamteuba Droi","23951"
"991","42","Leungah","23951"
"992","42","Lhieb","23951"
"993","42","Mangeu","23951"
"994","42","Meunasah Baro","23951"
"995","42","Meunasah Tunong","23951"
"996","42","Meurah","23951"
"997","42","Pasar Seulimeum","23951"
"998","42","Pinto Khop","23951"
"999","42","Pulo","23951"
"1000","42","Rabo","23951"
"1001","42","Seulimeum","23951"
"1002","42","Seuneubok","23951"
"1003","42","Ujong Keupula","23951"
"1004","42","Ujong Mesjid Lampanah","23951"
"1005","42","Ujong Mesjid T. Abee","23951"
"1006","43","Ateuk Blang Asan","23371"
"1007","43","Ateuk Cut","23371"
"1008","43","Ateuk Lam Puot","23371"
"1009","43","Ateuk Lam Ura","23371"
"1010","43","Ateuk Lamphang","23371"
"1011","43","Ateuk Mon Panah","23371"
"1012","43","Bantee Linteung","23371"
"1013","43","Bha Ulee Tutu","23371"
"1014","43","Blang Miro","23371"
"1015","43","Blang Preh","23371"
"1016","43","Krueng Mak","23371"
"1017","43","Lam Batee","23371"
"1018","43","Lam Urit","23371"
"1019","43","Lambunot","23371"
"1020","43","Lamjamee Dayah","23371"
"1021","43","Lamjamee Lamkrak","23371"
"1022","43","Nya","23371"
"1023","43","Tantuha","23371"
"1024","44","Aneuk Batee","23361"
"1025","44","Aneuk Galong Baro","23361"
"1026","44","Aneuk Galong Titi","23361"
"1027","44","Baet Lampuot","23361"
"1028","44","Baet Mesjid","23361"
"1029","44","Baet Meusugo","23361"
"1030","44","Blang Cot/Cut","23361"
"1031","44","Bukloh","23361"
"1032","44","Dilib Bukti","23361"
"1033","44","Dilib Lamteungoh","23361"
"1034","44","Kayee Adang","23361"
"1035","44","Klieng Manyang","23361"
"1036","44","Lam Lheu","23361"
"1037","44","Lam Tanjong","23361"
"1038","44","Lambarih Bak Mee","23361"
"1039","44","Lambarih Jurong Raya","23361"
"1040","44","Lambaro Sibreh","23361"
"1041","44","Lambirah","23361"
"1042","44","Lamgeu Baro","23361"
"1043","44","Lamgeu Tuha","23361"
"1044","44","Lampanah Ineu","23361"
"1045","44","Lampisang","23361"
"1046","44","Lamteh Dayah","23361"
"1047","44","Luthu Dayah Krueng","23361"
"1048","44","Luthu Lamweu","23361"
"1049","44","Meunasah Bakthu","23361"
"1050","44","Meunasah Tuha","23361"
"1051","44","Niron","23361"
"1052","44","Panterawa","23361"
"1053","44","Reuhat Tuha","23361"
"1054","44","Seumeureung","23361"
"1055","44","Sibreh Keumudee","23361"
"1056","44","Tampok Blang","23361"
"1057","44","Tampok Jeurat Raya","23361"
"1058","44","Weusiteh","23361"
"1059","45","Alue Gajah","23656"
"1060","45","Arongan","23656"
"1061","45","Babah Dua","23656"
"1062","45","Blang Dalam","23656"
"1063","45","Blang Luah","23656"
"1064","45","Cot Pange","23656"
"1065","45","Gampong Baro L","23656"
"1066","45","Gampong Baro P","23656"
"1067","45","Gunung Cut","23656"
"1068","45","Krueng Tho","23656"
"1069","45","Lam Teungoh","23656"
"1070","45","Masen","23656"
"1071","45","Pajar","23656"
"1072","45","Panton Krueng","23656"
"1073","45","Patek","23656"
"1074","45","Paya Santeut","23656"
"1075","45","Reuntang","23656"
"1076","45","Sayeung","23656"
"1077","45","Ujong Rimba","23656"
"1078","46","Alue Mie","23657"
"1079","46","Babah Dua","23657"
"1080","46","Ceunamprong","23657"
"1081","46","Jangeut","23657"
"1082","46","Kareng Ateuh","23657"
"1083","46","Keude Unga","23657"
"1084","46","Kuala","23657"
"1085","46","Meudang Ghon","23657"
"1086","46","Meunasah Rayeuk","23657"
"1087","46","Meunasah Teungoh","23657"
"1088","46","Meunasah Tutong","23657"
"1089","46","Mukhan","23657"
"1090","46","Teumareum","23657"
"1091","46","Ujong Muloh","23657"
"1092","47","Alue Rayeuk","23657"
"1093","47","Babah Ie","23657"
"1094","47","Babah Krueng","23657"
"1095","47","Bak Paoh","23657"
"1096","47","Cot Dulang","23657"
"1097","47","Darat","23657"
"1098","47","Gampong Baro","23657"
"1099","47","Gle Jong","23657"
"1100","47","Gle Putoh","23657"
"1101","47","Jambo Masi","23657"
"1102","47","Krueng Tunong","23657"
"1103","47","Lam Durian","23657"
"1104","47","Lamasan","23657"
"1105","47","Lambaroh","23657"
"1106","47","Lamme","23657"
"1107","47","Lamtui","23657"
"1108","47","Leupe","23657"
"1109","47","Lhuet","23657"
"1110","47","Mareu","23657"
"1111","47","Meudheun","23657"
"1112","47","Meunasah Serba","23657"
"1113","47","Meunasah Weh","23657"
"1114","47","Meutara","23657"
"1115","47","Nusa","23657"
"1116","47","Pante Cermin","23657"
"1117","47","Pante Keutapang","23657"
"1118","47","Panton Makmur","23657"
"1119","47","Pasar Lamno","23657"
"1120","47","Putue","23657"
"1121","47","Rumpet","23657"
"1122","47","Sabet","23657"
"1123","47","Sango","23657"
"1124","47","Sapek","23657"
"1125","47","Ujong Sudeun","23657"
"1126","48","Alue Abet","23653"
"1127","48","Alue Pande","23653"
"1128","48","Alue Raya","23653"
"1129","48","Alue Teungoh","23653"
"1130","48","Babah Ceupan","23653"
"1131","48","Batee Meutudong","23653"
"1132","48","Gampong Harapan","23653"
"1133","48","Gleputoh","23653"
"1134","48","Gunong Buloh","23653"
"1135","48","Gunong Mantok","23653"
"1136","48","Gunong Meulinteung","23653"
"1137","48","Keude Panga","23653"
"1138","48","Kuta Tuha","23653"
"1139","48","Ladang Baro","23653"
"1140","48","Panton Kabu","23653"
"1141","48","Panton Krueng","23653"
"1142","48","Tuwi Empeuk","23653"
"1143","48","Tuwi Kareung Panga","23653"
"1144","48","Tuwi Kayee","23653"
"1145","49","Alue Tho","23654"
"1146","49","Bahagia","23654"
"1147","49","Buntha","23654"
"1148","49","Curek","23654"
"1149","49","Datar Luas","23654"
"1150","49","Dayah Baro","23654"
"1151","49","Kabong","23654"
"1152","49","Kampung Blang (Gampong Blang)","23654"
"1153","49","Keude Krueng Sabee","23654"
"1154","49","Keutapang","23654"
"1155","49","Mon Mata","23654"
"1156","49","Padang Datar","23654"
"1157","49","Panggong","23654"
"1158","49","Panton Makmur","23654"
"1159","49","Ranto Panyang","23654"
"1160","49","Sentosa","23654"
"1161","50","Alue Jang","23653"
"1162","50","Alue Krueng","23653"
"1163","50","Alue Punti","23653"
"1164","50","Bintah","23653"
"1165","50","Buket Keumuneng","23653"
"1166","50","Ceuraceu","23653"
"1167","50","Krueng Beukah","23653"
"1168","50","Lhok Guci","23653"
"1169","50","Pasi Teubee","23653"
"1170","50","Pulo Tinggi","23653"
"1171","50","Sarah Raya","23653"
"1172","50","Tim Pleung","23653"
"1173","50","Tuwi Kareung I","23653"
"1174","50","Tuwi Perya","23653"
"1175","51","Alue Gro","23656"
"1176","51","Babah Nipah","23656"
"1177","51","Blang Monlung","23656"
"1178","51","Cot Langsat","23656"
"1179","51","Cot Punti (Ex Upt V Patek)","23656"
"1180","51","Crak Mong","23656"
"1181","51","Ie Jeureungeh","23656"
"1182","51","Jeumpheuk","23656"
"1183","51","Krueng Ayon","23656"
"1184","51","Krueng No","23656"
"1185","51","Kuala Bakong","23656"
"1186","51","Kuala Ligan","23656"
"1187","51","Lhok Kruet","23656"
"1188","51","Ligan","23656"
"1189","51","Mataie (Mata IE)","23656"
"1190","51","Meunasah Kulam","23656"
"1191","51","Pulo Raya","23656"
"1192","51","Ranto Sabon","23656"
"1193","51","Seumantok","23656"
"1194","52","Gampong Baro","23655"
"1195","52","Gampong Baroh","23655"
"1196","52","Gle Subak","23655"
"1197","52","Gunong Meunasah","23655"
"1198","52","Lhok Bot","23655"
"1199","52","Lhok Buya","23655"
"1200","52","Lhok Geulumpang","23655"
"1201","52","Lhok Timon","23655"
"1202","52","Padang","23655"
"1203","52","Pante Kuyun","23655"
"1204","52","Paya Laut","23655"
"1205","52","Sapek","23655"
"1206","52","Sawang","23655"
"1207","53","Alue Ambang","23653"
"1208","53","Alue Meuraksa / Meurasa","23653"
"1209","53","Batee-Roo","23653"
"1210","53","Blang Baro","23653"
"1211","53","Blang Rame","23653"
"1212","53","Cot Trap","23653"
"1213","53","Gampong Baro","23653"
"1214","53","Keude Teunom","23653"
"1215","53","Kubu","23653"
"1216","53","Lueng Gayo","23653"
"1217","53","Padang Kleng","23653"
"1218","53","Panton","23653"
"1219","53","Pasi Geulima","23653"
"1220","53","Pasi Pawang","23653"
"1221","53","Pasi Timon","23653"
"1222","53","Pasi Tulak Bala","23653"
"1223","53","Paya Baro","23653"
"1224","53","Rambong Payong","23653"
"1225","53","Seumira","23653"
"1226","53","Seuneubok Padang","23653"
"1227","53","Tanoh Anou / Anoe","23653"
"1228","53","Tanoh Manyang","23653"
"1229","53","Teupin Ara","23653"
"1230","53","Weu / Weue Gajah","23653"
"1231","54","Darul Ikhsan","23773"
"1232","54","Gampong Baro (Kampung Baru)","23773"
"1233","54","Gampong Drien (Kampung Drien)","23773"
"1234","54","Keude Bakongan","23773"
"1235","54","Padang Berahan","23773"
"1236","54","Ujung Mangki","23773"
"1237","54","Ujung Padang","23773"
"1238","55","Kampung Baru","23773"
"1239","55","Ladang Rimba","23773"
"1240","55","Sawah Tingkeum","23773"
"1241","55","Seubadeh","23773"
"1242","55","Seulekat (Seuleukat)","23773"
"1243","55","Simpang","23773"
"1244","55","Ujung Pulo Cut","23773"
"1245","55","Ujung Pulo Rayeuk","23773"
"1246","56","Barat Daya","23772"
"1247","56","Gelumbuk","23772"
"1248","56","Indra Damai","23772"
"1249","56","Jua","23772"
"1250","56","Kapeh","23772"
"1251","56","Kedai Kandang","23772"
"1252","56","Kedai Runding","23772"
"1253","56","Luar","23772"
"1254","56","Pasi Lembang","23772"
"1255","56","Pasi Merapat","23772"
"1256","56","Pulo Ie","23772"
"1257","56","Rantau Binuang","23772"
"1258","56","Sialang","23772"
"1259","56","Suaq Bakong","23772"
"1260","56","Ujung","23772"
"1261","56","Ujung Padang","23772"
"1262","56","Ujung Pasir","23772"
"1263","57","Alur Keujrun","23772"
"1264","57","Jambo Papan","23772"
"1265","57","Kampung Padang","23772"
"1266","57","Kampung Sawah","23772"
"1267","57","Koto Indarung","23772"
"1268","57","Koto Menggamat","23772"
"1269","57","Lawe Melang","23772"
"1270","57","Malaka","23772"
"1271","57","Mersak","23772"
"1272","57","Pulo Air","23772"
"1273","57","Simpang Dua","23772"
"1274","57","Simpang Tiga","23772"
"1275","57","Siurai-Urai","23772"
"1276","58","Alai","23772"
"1277","58","Durian Kawan","23772"
"1278","58","Lawe Buluh Didi","23772"
"1279","58","Lawe Cimanok","23772"
"1280","58","Lawe Sawah","23772"
"1281","58","Paya Dapur","23772"
"1282","58","Paya Laba","23772"
"1283","58","Pucuk Lembang","23772"
"1284","58","Sapik","23772"
"1285","59","Alur Mas","23771"
"1286","59","Fajar Harapan","23771"
"1287","59","Gunong Pulo","23771"
"1288","59","Gunung Pudung","23771"
"1289","59","Jambo Manyang","23771"
"1290","59","Kampung Paya","23771"
"1291","59","Kampung Ruak","23771"
"1292","59","Kampung Tinggi","23771"
"1293","59","Kedai Padang","23771"
"1294","59","Kotafajar","23771"
"1295","59","Krueng Batee","23771"
"1296","59","Krueng Batu","23771"
"1297","59","Krueng Kluet","23771"
"1298","59","Limau Purut (Kota Fajar)","23771"
"1299","59","Pasi Kuala Asahan","23771"
"1300","59","Pasi Kuala Bau","23771"
"1301","59","Pulo Ie I","23771"
"1302","59","Pulo Kambing","23771"
"1303","59","Simpang Empat","23771"
"1304","59","Simpang Lhee","23771"
"1305","59","Suaq Geuringgeng (Geringgeng)","23771"
"1306","60","Alur Dua Mas","23773"
"1307","60","Beutong","23773"
"1308","60","Bukit Gading (Buket Gedeng)","23773"
"1309","60","Jambo Keupok/Keuphok","23773"
"1310","60","Rambong","23773"
"1311","60","Seneubok Alur Bulah/Buloh","23773"
"1312","60","Seunebok Keranji","23773"
"1313","60","Ujung Gunong Rayek","23773"
"1314","60","Ujung Gunung Cut","23773"
"1315","60","Ujung Tanoh","23773"
"1316","61","Apha","23761"
"1317","61","Bakau Hulu","23761"
"1318","61","Cacang","23761"
"1319","61","Dalam","23761"
"1320","61","Hulu Pisang","23761"
"1321","61","Kota Palak","23761"
"1322","61","Lembah Baru","23761"
"1323","61","Manggis Harapan","23761"
"1324","61","Padang Bakau","23761"
"1325","61","Padang Baru","23761"
"1326","61","Pasar Lama","23761"
